id,Q,S,petal_loc,offset_x,offset_y,rot_z,obsX,obsY,obsZ,ptlX,ptlY,ptlZ,x_cmm,dx,y_cmm,dy,z_cmm,dz
8482,188.34202,408.8766,8.0,-0.057,-0.035,3.1415789530000002,-403.9700202867212,-59.235456713541346,-18.758024201768176,403.91220916763973,59.205990554588034,-18.758024201768176,403.90260788500007,0.009601282639664532,59.315690395,-0.10969984041196312,-18.865513145,0.10748894323182512
8517,196.05455,410.396,8.0,-0.057,-0.035,3.1415789530000002,-393.8191896600615,-113.33172179703182,-18.907034619185463,393.76063739119553,113.30211656063494,-18.907034619185463,393.743031055,0.017606336195512995,113.40915735,-0.10704078936505823,-18.97375837,0.06672375081453552
8534,205.61411,408.5342,8.0,-0.057,-0.035,3.1415789530000002,-367.8583551850912,-176.3595924667457,-18.72454906199792,367.79893939966024,176.32963154568967,-18.72454906199792,367.767024675,0.0319147246602256,176.42932340000002,-0.09969185431035044,-18.815128975,0.09057991300208101
8541,215.07472,361.502,8.0,-0.057,-0.035,3.1415789530000002,-295.53230875357116,-207.50884355978172,-14.48994764163487,295.4724662118166,207.47789172630874,-14.48994764163487,295.428640695,0.04382551681658242,207.55653106,-0.07863933369125675,-14.68999345,0.20004580836512886
8542,209.53543,411.3323,8.0,-0.057,-0.035,3.1415789530000002,-357.35927238024914,-202.47596632536118,-18.999234932945935,357.29949878607835,202.44586155822734,-18.999234932945935,357.24169195,0.057806836078327706,202.5312954,-0.08543384177266944,-19.32380864,0.3245737070540642
9011,246.67971,63.3364,9.0,-0.034,-0.0089,3.7697834439999998,-25.07233178131852,-58.160600286588135,-0.4074700423210549,54.433017642810135,32.3355051748087,-0.4074700423210549,54.451972115,-0.01895447218986135,32.35957335,-0.024068175191295893,-0.4823934700000001,0.07492342767894522
9075,231.05626,158.5354,9.0,-0.034,-0.0089,3.7697834439999998,-99.62943315788463,-123.27941743965711,-2.66338614767114,153.02572766408372,41.20676459788069,-2.66338614767114,153.038165105,-0.012437440916272635,41.251056085,-0.044291487119309636,-2.79832599,0.13493984232886014
9150,219.37086000000002,241.9702,9.0,-0.034,-0.0089,3.7697834439999998,-186.96766275972448,-153.41778814848578,-6.391116278484896,241.40217185034297,14.264384377130213,-6.391116278484896,241.417895205,-0.015723354657041,14.328498625000002,-0.0641142478697887,-6.5221164100000015,0.1310001315151057
9239,250.76212999999998,262.3417,9.0,-0.034,-0.0089,3.7697834439999998,-86.3905366892559,-247.55287124774011,-7.542259187391159,215.34750137218742,149.53569066554152,-7.542259187391159,215.3346922125,0.012809159687435567,149.58894135499997,-0.05325068945845146,-7.687401670000002,0.14514248260884255
9321,231.77992000000003,316.4338,9.0,-0.034,-0.0089,3.7697834439999998,-195.610843245757,-248.39786165523293,-11.041443685760166,304.21337104053276,86.03256805591312,-11.041443685760166,304.21175093,0.0016201105327695586,86.107218555,-0.0746504990868857,-11.17137477,0.1299310842398338
9439,217.95067999999998,410.4377,9.0,-0.034,-0.0089,3.7697834439999998,-323.1781201401864,-252.0467209602298,-18.91113488771572,409.57141195858594,14.015851091047722,-18.91113488771572,409.580911545,-0.009499586414051464,14.115259365,-0.09940827395227814,-19.042535135,0.131400247284283
9482,224.36135,409.1505,9.0,-0.034,-0.0089,3.7697834439999998,-292.0994744886682,-285.6591946023328,-18.784829994867135,404.17936865309014,59.47579465530393,-18.784829994867135,404.18001293,-0.0006442769098384815,59.5725824,-0.09678774469607276,-18.911615320000006,0.12678532513287166
9496,245.31051000000002,379.5552,9.0,-0.034,-0.0089,3.7697834439999998,-158.34839628285593,-344.44051950871005,-16.03159974446771,330.5071526094134,185.63838682184206,-16.03159974446771,330.4842770875,0.022875521913420016,185.7155745,-0.07718767815794081,-16.157103215,0.1255034705322906
9517,232.07926,410.2862,9.0,-0.034,-0.0089,3.7697834439999998,-251.78515289118178,-323.19084984196627,-18.896240936494674,393.61804526452084,113.5343565967238,-18.896240936494674,393.61288216,0.005163104520818251,113.628479965,-0.09412336827620038,-18.975914385000006,0.07967344850533209
9534,241.65606,408.3014,9.0,-0.034,-0.0089,3.7697834439999998,-193.56927102138172,-358.83761441752637,-18.7018109764799,367.4649952563842,176.5882914609004,-18.7018109764799,367.44394748,0.02104777638419364,176.674731625,-0.08644016409959931,-18.808052585,0.10624160852009723
9541,251.09252999999998,361.4356,9.0,-0.034,-0.0089,3.7697834439999998,-116.99239366271252,-341.5615007067675,-14.484459347306434,295.35439152510185,207.61316987261537,-14.484459347306434,295.31524011,0.03915141510185549,207.673923,-0.060753127384629124,-14.79487041,0.3104110626935661
9542,245.50117999999998,411.3215,9.0,-0.034,-0.0089,3.7697834439999998,-170.31633292281631,-373.7454812541009,-18.998169799275114,357.41231095683554,202.31545924529445,-18.998169799275114,357.36694934,0.04536161683552109,202.38795473,-0.07249548470554146,-19.32273827,0.32456847072488415
11,282.66771,63.1859,0.0,0.1175,0.0397,-1.8853721669999999,13.856057701807117,-61.6461469667554,-0.40551541349264053,54.40789042467522,32.150787599503445,-0.40551541349264053,54.42896431000001,-0.021073885324788932,32.157361564999995,-0.006573965496549761,-0.4737847099999991,0.06826929650735858
75,267.13457,158.3508,0.0,0.1175,0.0397,-1.8853721669999999,-7.9144973155459715,-158.12257551316728,-2.656960744236676,152.88609530310308,41.2996397000077,-2.656960744236676,152.90321075,-0.01711544689692346,41.32673271,-0.027093009992299244,-2.7371585400000003,0.0801977957633242
150,255.3676,241.7459,0.0,0.1175,0.0397,-1.8853721669999999,-61.04003956130744,-233.79425108186663,-6.378950607371433,241.2821296627069,14.194901520559753,-6.378950607371433,241.301806385,-0.019676722293098692,14.24133763,-0.04643610944024701,-6.49245531,0.1135047026285676
239,286.78831,262.8609,0.0,0.1175,0.0397,-1.8853721669999999,75.88092423204029,-251.51519650484224,-7.572786009014734,215.76832040055456,149.8799330078901,-7.572786009014734,215.758989405,0.009330995554563515,149.91625259,-0.03631958210991115,-7.696694559999999,0.12390855098526554
321,267.82365,316.1334,0.0,0.1175,0.0397,-1.8853721669999999,-11.9953819069965,-315.6450857364376,-11.02018450640555,303.9412938184257,86.15855015919641,-11.02018450640555,303.94226498,-0.0009711615742844515,86.21567796500003,-0.05712780580361709,-11.154336015,0.13415150859444935
439,253.96469,410.3305,0.0,0.1175,0.0397,-1.8853721669999999,-113.18146499941038,-393.7945778606504,-18.900595292114783,409.56411610414335,14.118381202863517,-18.900595292114783,409.58109249999995,-0.016976395856602267,14.199757199999999,-0.08137599713648136,-18.996194415,0.09559912288521843
482,260.36901,408.9382,0.0,0.1175,0.0397,-1.8853721669999999,-68.31797829876625,-402.5957454272598,-18.76405066951803,404.0520372709154,59.50351066627577,-18.76405066951803,404.0590454,-0.00700812908462467,59.58308056999999,-0.07956990372422013,-18.86651247,0.10246180048196862
496,281.26906,379.6927,0.0,0.1175,0.0397,-1.8853721669999999,74.10833340805212,-371.92109991436166,-16.043730104278957,330.8140927240152,185.4494975904129,-16.043730104278957,330.79714023,0.016952494015185948,185.510827275,-0.061329684587093425,-16.13559772,0.09186761572104274
517,268.01927,410.5485,0.0,0.1175,0.0397,-1.8853721669999999,-14.169383491674862,-409.70876065427575,-18.92203235217993,394.0617130252492,113.19577013324903,-18.92203235217993,394.06845213,-0.006739104750806746,113.27461242500002,-0.07884229175098767,-18.90941797,-0.012614382179929606
534,277.63777999999996,408.7936,0.0,0.1175,0.0397,-1.8853721669999999,54.25480919903433,-404.5856991775383,-18.74990608874071,368.0187066774422,176.67708805149812,-18.74990608874071,368.00165456,0.017052117442176495,176.74594138999996,-0.06885333850183883,-18.848379915,0.09847382625929058
541,287.07473,360.9355,0.0,0.1175,0.0397,-1.8853721669999999,105.86242538149402,-344.6519880072407,-14.443164941484435,295.058004976146,207.20792148157676,-14.443164941484435,295.028863215,0.029141761145979217,207.25554332,-0.04762183842322543,-14.64701529,0.20385034851556583
542,281.5793,411.2831,0.0,0.1175,0.0397,-1.8853721669999999,82.43428393890122,-402.3264079752867,-18.994382964963037,357.1511839284725,202.77467687981698,-18.994382964963037,357.1086408600001,0.04254306847241196,202.828934555,-0.054257675183009724,-19.322429355,0.32804639003696323
1011,318.7894,63.3705,1.0,0.0158,-0.0133,-1.256503195,47.67186328334011,-41.74914272076101,-0.40791358778004333,54.42401895790114,32.4192395923753,-0.40791358778004333,54.436540025,-0.012521067098859362,32.40971582,0.009523772375295891,-0.495406809999999,0.08749322221995565
1075,303.18815,158.9334,1.0,0.0158,-0.0133,-1.256503195,86.98181093978171,-132.98215932306405,-2.6772671100990872,153.3404455779343,41.59942738086187,-2.6772671100990872,153.3485646,-0.008119022065699255,41.610002055,-0.010574674138133844,-2.7698056299999987,0.09253851990091144
