id,index,center,device_loc,petal_id,x,y,z,q,s,t,pinhole1,pinhole2,pinhole3,pinhole4
5542,P097,"{'x': 356.49626231, 'z': -19.31469259, 'y': 202.73171614}",542,10,356.49626231,202.73171614,-19.31469259,101.62595365228925,410.7441166449796,-0.3754376113467011,"{'x': 355.7863529, 'z': -19.2501465, 'y': 202.49014892, 'error': 0.0027568208150380003}","{'x': 357.30896064, 'z': -19.3228546, 'y': 201.99542981999997, 'error': -0.00024018993527300002}","{'x': 356.1551442, 'z': -19.359798700000002, 'y': 203.62902221999997, 'error': 0.000317339767719}","{'x': 356.73459149999996, 'z': -19.325970560000002, 'y': 202.8122636, 'error': 0.0018251153594510002}"
5011,P105,"{'x': 54.025261256250005, 'z': -0.506472454999999, 'y': 32.653117179999995}",11,10,54.025261256250005,32.653117179999995,-0.506472454999999,103.14895908398914,63.12923386806335,-0.1016966357650983,"{'x': 53.597608225, 'z': -0.5156740400000001, 'y': 33.2673462, 'error': -0.0014021220377490001}","{'x': 53.537073775, 'z': -0.49039735999999906, 'y': 31.67531386, 'error': -0.0038836423312340004}","{'x': 54.798828, 'z': -0.52386702, 'y': 33.223683300000005, 'error': 0.0006811810199820001}","{'x': 54.16753502500001, 'z': -0.49595140000000004, 'y': 32.44612536, 'error': 0.0013923853650920001}"
5482,P131,"{'x': 403.98026503000006, 'z': -18.85970935, 'y': 59.46124789500001}",482,10,403.98026503000006,59.46124789500001,-18.85970935,80.3731584359292,408.9297734914793,-0.09699624218964702,"{'x': 403.25862268000003, 'z': -18.78808842, 'y': 59.631394840000006, 'error': -0.005019323770273001}","{'x': 404.27520169999997, 'z': -18.872154279999997, 'y': 58.40566104, 'error': -0.000813268011079}","{'x': 404.1657397, 'z': -18.89902864, 'y': 60.402935760000005, 'error': -0.00011533696089200001}","{'x': 404.22149604000003, 'z': -18.879566060000002, 'y': 59.40499994, 'error': -0.0015034777721900001}"
6534,P021,"{'y': 176.85301304, 'z': -18.865276365, 'x': 367.779216645}",534,10,367.779216645,176.85301304,-18.865276365,133.68138132358604,408.6901175899814,-0.12615415962171098,"{'y': 177.5293334, 'z': -18.93368614, 'error': 0.0011031558401310001, 'x': 368.09846046}","{'y': 176.78906883999997, 'z': -18.75703264, 'error': 0.000484382309278, 'x': 366.68905752}","{'y': 176.46635384, 'z': -18.93523534, 'error': 3.6566499698298394e-05, 'x': 368.65592364}","{'y': 176.62729608, 'z': -18.83515134, 'error': 0.0010926995713740001, 'x': 367.67342496}"
6075,P022,"{'y': 41.70789801, 'z': -2.79614294, 'x': 152.88255825}",75,10,152.88255825,41.70789801,-2.79614294,123.25953292957998,158.50344232422685,-0.13391387305153782,"{'y': 42.378056779999994, 'z': -2.8052720399999993, 'error': 0.00064452553923, 'x': 152.5447403}","{'y': 40.8013812, 'z': -2.76940044, 'error': 0.0005086681309900001, 'x': 152.2646441}","{'y': 42.1677502, 'z': -2.8255516800000002, 'error': -0.00045908062639800004, 'x': 153.72501519999997}","{'y': 41.48440386, 'z': -2.7843476000000003, 'error': 0.0008386428313210001, 'x': 152.99583339999998}"
6517,P028,"{'y': 113.71094534999999, 'z': -19.055596135000002, 'x': 394.04028345}",517,10,394.04028345,113.71094534999999,-19.055596135000002,124.09692108077441,410.7271631460332,-0.11661273399209268,"{'y': 114.32919093999999, 'z': -19.123158059999998, 'error': 0.0005653306549400001, 'x': 394.46029058000005}","{'y': 113.81642508, 'z': -18.94754572, 'error': -0.000251956120234, 'x': 392.95408086}","{'y': 113.19408882, 'z': -19.1237146, 'error': -0.0009978488500240002, 'x': 394.84604235999996}","{'y': 113.50407656, 'z': -19.02796616, 'error': 0.001069847593193, 'x': 393.90072}"
6542,P032,"{'y': 202.400863905, 'z': -19.368694660000003, 'x': 356.687985725}",542,10,356.687985725,202.400863905,-19.368694660000003,137.5725328863837,410.75299025911943,-0.4288547609067382,"{'y': 202.2396269, 'z': -19.30957896, 'error': 0.00012390946629, 'x': 355.95788722}","{'y': 201.57953786000002, 'z': -19.38217264, 'error': -0.00045368996876900004, 'x': 357.41423388}","{'y': 203.33043408, 'z': -19.404563, 'error': -8.404186878119281e-05, 'x': 356.44841158}","{'y': 202.45385678, 'z': -19.37846404, 'error': -0.0006825911566640001, 'x': 356.93141022}"
6496,P041,"{'y': 185.846120425, 'z': -16.20759072, 'x': 330.943410985}",496,10,330.943410985,185.846120425,-16.20759072,137.3170266895948,380.028666136183,-0.1347144954374591,"{'y': 186.29511195999999, 'z': -16.2810877, 'error': 0.0011032583215440002, 'x': 331.54091470000003}","{'y': 186.29702494000003, 'z': -16.15457458, 'error': 0.000101734297631, 'x': 329.94476829999996}","{'y': 185.09600088, 'z': -16.21780174, 'error': -0.000152646200061, 'x': 331.54330066}","{'y': 185.69634392, 'z': -16.17689886, 'error': 0.000752536294848, 'x': 330.74466027999995}"
6439,P055,"{'y': 13.957125269999999, 'z': -18.979454875000002, 'x': 409.21354469000005}",439,10,409.21354469000005,13.957125269999999,-18.979454875000002,109.95344095432148,410.05490892096316,-0.10650821421218283,"{'y': 13.36327502, 'z': -18.92740388, 'error': -0.0008511589612810001, 'x': 408.75999564000006}","{'y': 13.792702120000001, 'z': -19.104220259999998, 'error': -0.000278217211297, 'x': 410.29056742}","{'y': 14.51784232, 'z': -18.89572624, 'error': -0.00035821364384400005, 'x': 408.43840454}","{'y': 14.15468162, 'z': -18.99046912, 'error': -0.0006958822231230001, 'x': 409.36521116000006}"
6239,P057,"{'y': 149.68073600999998, 'z': -7.667889324999999, 'x': 215.390704185}",239,10,215.390704185,149.68073600999998,-7.667889324999999,142.79646577383343,262.44618824191747,-0.11962629111077717,"{'y': 149.22211695999997, 'z': -7.628932139999999, 'error': 0.00016358148088, 'x': 214.79846582}","{'y': 149.24575957999997, 'z': -7.70604822, 'error': -0.000492333775868, 'x': 216.39641248000004}","{'y': 150.4215078, 'z': -7.6709812799999995, 'error': -0.0006267416426980001, 'x': 214.77997654}","{'y': 149.8335597, 'z': -7.665595659999999, 'error': -0.00045852598938700005, 'x': 215.58796190000004}"
6321,P061,"{'y': 86.460330185, 'z': -11.175877579999998, 'x': 304.26979842500003}",321,10,304.26979842500003,86.460330185,-11.175877579999998,123.86285917743037,316.58489976213724,-0.12397773605644394,"{'y': 86.76603345999999, 'z': -11.231057719999999, 'error': -3.74132252893844e-05, 'x': 304.95228986}","{'y': 87.12054232000001, 'z': -11.13368004, 'error': -0.0007563821038150001, 'x': 303.39580178000006}","{'y': 85.59634471999999, 'z': -11.185942059999999, 'error': -0.000412842211721, 'x': 304.6888202}","{'y': 86.35840024, 'z': -11.1528305, 'error': 0.000369065448625, 'x': 304.04228186000006}"
6482,P070,"{'y': 59.544354760000004, 'z': -18.896461735000003, 'x': 404.15012144499997}",482,10,404.15012144499997,59.544354760000004,-18.896461735000003,116.38122118748441,409.11276195914786,-0.11594108410378741,"{'y': 60.28647154, 'z': -18.927421119999998, 'error': 0.00020924356911000003, 'x': 404.25485004}","{'y': 59.15506922000001, 'z': -18.78163422, 'error': 0.0005241102074, 'x': 403.13050824}","{'y': 59.438974400000006, 'z': -18.997883820000002, 'error': -0.00023130048345500003, 'x': 405.09938888}","{'y': 59.29690388, 'z': -18.87890778, 'error': 0.00044412151995000006, 'x': 404.11573861999995}"
6011,P077,"{'y': 32.271469545, 'z': -0.49846637999999904, 'x': 54.043834419999996}",11,10,54.043834419999996,32.271469545,-0.49846637999999904,138.84290715644832,62.94854101032468,-0.09602849492377304,"{'y': 32.0519323, 'z': -0.49754717999999903, 'error': -0.000683170309113, 'x': 53.3275046}","{'y': 31.508975479999997, 'z': -0.505271439999999, 'error': -0.000817267940401, 'x': 54.8312059}","{'y': 33.1800868, 'z': -0.506827259999999, 'error': -0.0011339192393130001, 'x': 53.73543234}","{'y': 32.3448836, 'z': -0.48421963999999906, 'error': -0.0011374635371000001, 'x': 54.28119484}"
6150,P095,"{'y': 14.027568885000003, 'z': -6.54343816, 'x': 241.690636245}",150,10,241.690636245,14.027568885000003,-6.54343816,111.32168371918405,242.21868431392434,-0.13895771340352372,"{'y': 13.330219959999999, 'z': -6.552317479999999, 'error': 0.000267014702027, 'x': 241.96699866}","{'y': 14.873982360000003, 'z': -6.581838139999999, 'error': -0.00018243797078500002, 'x': 242.38698319999997}","{'y': 13.646140120000002, 'z': -6.50455072, 'error': 9.210281732330296e-05, 'x': 240.80965876}","{'y': 14.259933100000001, 'z': -6.5350463, 'error': -4.34228661331526e-05, 'x': 241.59890436}"
