device_id,device_type,petal_id,bus_id,can_id,petal_loc,device_loc,fvc_id,slit_id,slitblock_id,blockfiber_id,spectro_id,obs_x,obs_y,obs_x_px,obs_y_px,matched_00,fvc_x_00,fvc_y_00,err_px_00,matched_01,fvc_x_01,fvc_y_01,err_px_01,matched_02,fvc_x_02,fvc_y_02,err_px_02,matched_10,fvc_x_10,fvc_y_10,err_px_10,matched_11,fvc_x_11,fvc_y_11,err_px_11,matched_12,fvc_x_12,fvc_y_12,err_px_12,matched_20,fvc_x_20,fvc_y_20,err_px_20,matched_21,fvc_x_21,fvc_y_21,err_px_21,matched_22,fvc_x_22,fvc_y_22,err_px_22,matched_30,fvc_x_30,fvc_y_30,err_px_30,matched_31,fvc_x_31,fvc_y_31,err_px_31,matched_32,fvc_x_32,fvc_y_32,err_px_32,matched_40,fvc_x_40,fvc_y_40,err_px_40,matched_41,fvc_x_41,fvc_y_41,err_px_41,matched_42,fvc_x_42,fvc_y_42,err_px_42,matched_50,fvc_x_50,fvc_y_50,err_px_50,matched_51,fvc_x_51,fvc_y_51,err_px_51,matched_52,fvc_x_52,fvc_y_52,err_px_52,matched_60,fvc_x_60,fvc_y_60,err_px_60,matched_61,fvc_x_61,fvc_y_61,err_px_61,matched_62,fvc_x_62,fvc_y_62,err_px_62,matched_70,fvc_x_70,fvc_y_70,err_px_70,matched_71,fvc_x_71,fvc_y_71,err_px_71,matched_72,fvc_x_72,fvc_y_72,err_px_72,matched_80,fvc_x_80,fvc_y_80,err_px_80,matched_81,fvc_x_81,fvc_y_81,err_px_81,matched_82,fvc_x_82,fvc_y_82,err_px_82,matched_90,fvc_x_90,fvc_y_90,err_px_90,matched_91,fvc_x_91,fvc_y_91,err_px_91,matched_92,fvc_x_92,fvc_y_92,err_px_92
M07793,POS,9.0,13.0,7793.0,9.0,123.0,9123.0,8.0,B03,F13,,-70.88903539493641,-185.9168370376246,3446.25211493415,1869.0776080633411,True,3432.594,1853.0729999999999,21.040237232874073,True,3432.637,1853.065,0.043737855457341504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3432.199,1853.1229999999998,21.261221926485455,True,3423.962,1861.9979999999998,12.108418311241206,True,3434.264,1864.723,10.656304659684027
M07794,POS,9.0,13.0,7794.0,9.0,134.0,9134.0,8.0,B02,F08,,-88.79392225637336,-188.16753533238813,3558.8738532925886,1854.9207157892783,True,3547.258,1840.7520000000002,18.32158712645512,True,3547.296,1840.761,0.03905124837949484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3546.732,1840.8229999999999,18.605649460688465,True,3550.551,1852.111,8.784326368394641,True,3559.111,1844.431,11.500260866606462
M07801,POS,4.0,22.0,7801.0,0.0,345.0,4345.0,9.0,B03,F17,,28.013170524867306,-326.4266569411821,2824.157239698585,985.2708408699646,True,2821.494,985.4169999999999,2.6672473045089173,True,2821.13,996.202,10.791140857203272,True,2829.8979999999997,992.4580000000001,9.53390581031677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07804,POS,4.0,22.0,7804.0,0.0,390.0,4390.0,9.0,B09,F00,,62.51529338325615,-337.145420550542,2607.138886919319,917.8498177670908,True,2599.981,921.9939999999999,8.271009099820363,True,2607.09,929.785,10.54692192063636,True,2611.394,921.416,9.410875464057284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07805,POS,9.0,12.0,7805.0,9.0,274.0,9274.0,8.0,B19,F10,,-96.29295016580298,-273.1008698764535,3606.0427388429007,1320.6900415071073,True,3594.1890000000003,1305.573,19.210311514478,True,3594.217,1305.61,0.04640043103220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3593.6540000000005,1305.7069999999999,19.441511847623566,True,3602.055,1314.162,7.6496658095432455,True,3605.672,1304.4460000000001,10.367417470132054
M07806,POS,9.0,13.0,7806.0,9.0,62.0,9062.0,8.0,B07,F22,,-135.36496291646313,-109.8983006865968,3851.805699044553,2347.234201711306,True,3849.974,2351.712,4.837953999786103,True,3849.9829999999997,2351.694,0.020124611797327278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3849.3520000000003,2351.7129999999997,5.106884873584328,True,3842.302,2361.1839999999997,11.806876852072381,True,3852.968,2363.231,10.860652144323371
M07807,POS,4.0,13.0,7807.0,0.0,189.0,4189.0,9.0,B05,F09,,45.58104575687996,-239.12272036588016,2713.6553044892253,1534.4126019286136,True,2703.8109999999997,1530.2979999999998,10.669596051750966,True,2692.9309999999996,1527.797,11.163753893740274,True,2695.1820000000002,1537.3239999999998,9.78931713655245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07808,POS,4.0,13.0,7808.0,0.0,175.0,4175.0,9.0,B04,F02,,48.6505418151836,-229.17075406616277,2694.348174282495,1597.010469953836,True,2683.2670000000003,1595.112,11.242624766692337,True,2677.2529999999997,1585.9460000000001,10.962835034789398,True,2672.3979999999997,1592.862,8.449975207064181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07809,POS,4.0,13.0,7809.0,0.0,161.0,4161.0,9.0,B04,F16,,51.717268282879445,-219.21785270448737,2675.0584648006884,1659.6142195187742,True,2662.401,1656.8729999999998,12.950895707663609,True,2654.011,1649.73,11.01882702468802,True,2651.011,1658.895,9.643506882871984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07828,POS,9.0,12.0,7828.0,9.0,310.0,9310.0,8.0,B18,F14,,-112.91401126897313,-285.6765978668925,3710.589213181841,1241.5887124472458,True,3702.047,1233.82,11.546527578974112,True,3702.063,1233.839,0.024839484696801827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3701.518,1234.017,11.81599500567687,True,3698.4640000000004,1222.886,11.542360113945486,True,3690.7340000000004,1228.406,9.498594632891756
M07830,POS,9.0,11.0,7830.0,9.0,60.0,9060.0,8.0,B15,F23,,-67.53334025288451,-126.59642151468421,3425.144792490644,2242.203021702636,True,3419.55,2230.4320000000002,13.032983347540986,True,3419.59,2230.4120000000003,0.04472135954995512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3419.045,2230.376,13.307363028922303,True,3410.527,2221.895,12.020136646478036,True,3406.884,2231.8579999999997,10.608148660345735
M07831,POS,9.0,11.0,7831.0,9.0,44.0,9044.0,8.0,B14,F14,,-60.14846631890441,-109.51677316711191,3378.693935445909,2349.634009808866,True,3372.949,2338.512,12.518122281962489,True,3372.9840000000004,2338.495,0.03891015291708798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3372.4629999999997,2338.41,12.837560232404332,True,3368.175,2327.178,12.022677239283917,True,3360.095,2335.051,11.281424067909464
M07832,POS,9.0,11.0,7832.0,9.0,67.0,9067.0,8.0,B15,F12,,-85.9818983199529,-129.22729391251013,3541.1862227325037,2225.6548343203112,True,3534.9790000000003,2214.94,12.382943453098111,True,3534.998,2214.9320000000002,0.020615528127810367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3534.449,2214.882,12.706066639217566,True,3531.545,2203.203,12.03462741425766,True,3520.5690000000004,2211.955,14.038165122265504
M07833,POS,9.0,11.0,7833.0,9.0,77.0,9077.0,8.0,B15,F02,,-85.78512199907907,-140.52487802766558,3539.9484996742076,2154.5930302359834,True,3528.539,2149.125,12.65211592886214,True,3528.565,2149.105,0.032802438933575484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3528.025,2149.0679999999998,13.141377537737815,True,3517.1479999999997,2153.861,11.886209572441924,True,3525.864,2160.587,11.009438314464894
M07834,POS,9.0,11.0,7834.0,9.0,68.0,9068.0,8.0,B15,F18,,-76.13869763243139,-133.17538685202186,3479.2724904079937,2200.821329730782,True,3473.954,2188.299,13.604965347487946,True,3473.975,2188.284,0.025806975800834808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3473.434,2188.244,13.866405208309859,True,3465.007,2196.646,11.899913150943709,True,3475.764,2200.083,3.5853362093867167
M07835,POS,9.0,11.0,7835.0,9.0,52.0,9052.0,8.0,B15,F05,,-58.90588111780114,-120.04611172596097,3370.878074530969,2283.4044702737056,True,3362.4559999999997,2267.666,17.850232098253297,True,3362.494,2267.65,0.04123105625663542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3361.97,2267.556,18.18042358873499,True,3372.415,2274.063,9.467059034984326,True,3373.258,2263.0879999999997,11.00732819534367
M07836,POS,9.0,10.0,7836.0,9.0,30.0,9030.0,8.0,B15,F10,,-52.7502820295948,-92.48567926971846,3332.1593562661515,2456.7595904234704,True,3326.365,2443.14,14.800939424312949,True,3326.395,2443.11,0.04242640687115427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3325.8540000000003,2443.0,15.135516055448868,True,3331.853,2453.762,3.0132046908052312,True,3337.86,2444.7670000000003,10.81637989347632
M07837,POS,9.0,13.0,7837.0,9.0,71.0,9071.0,8.0,B06,F24,,-143.6518963619857,-116.20351772972509,3903.9305104168902,2307.574386510029,True,3902.188,2310.6079999999997,3.4984501367753227,True,3902.184,2310.6,0.008944271909787655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3901.5040000000004,2310.649,3.916784512324663,True,3903.554,2322.4339999999997,11.961969946459297,True,3912.202,2316.8179999999998,10.311515892438038
M07838,POS,9.0,13.0,7838.0,9.0,90.0,9090.0,8.0,B06,F07,,-160.22498309084665,-128.81339341472236,4008.1752259414257,2228.2582684513964,True,4005.191,2230.946,4.016155543157888,True,4005.1890000000003,2230.9429999999998,0.003605551275315667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4004.4509999999996,2230.928,4.582283863358965,True,4015.224,2236.417,12.090767138606761,True,4016.384,2228.6279999999997,7.874904507357725
M07839,POS,9.0,12.0,7839.0,9.0,292.0,9292.0,8.0,B19,F11,,-104.6042529127448,-279.3868403594388,3658.320833121165,1281.1512871691298,True,3648.363,1270.5410000000002,14.551172952046475,True,3648.387,1270.56,0.03061045573015831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3647.8990000000003,1270.695,14.763080537906456,True,3645.235,1259.641,11.370479849153158,True,3636.573,1265.863,10.6650610874952
M07840,POS,4.0,13.0,7840.0,0.0,221.0,4221.0,9.0,B04,F03,,59.76108788760769,-254.3890397965167,2624.462839486948,1438.3874527099097,True,2609.093,1433.72,16.062910092937326,True,2610.114,1433.0639999999999,1.2135802404458513,True,2610.486,1434.275,1.266848451868046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07841,POS,4.0,23.0,7841.0,0.0,229.0,4229.0,9.0,B03,F13,,-24.662443514560827,-282.9439475788661,3155.486852006588,1258.7770827589322,True,3156.1279999999997,1257.5639999999999,1.372093484233112,True,3165.1279999999997,1251.276,10.979022907344591,True,3156.923,1247.0510000000002,9.228902968392182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07842,POS,4.0,23.0,7842.0,0.0,282.0,4282.0,9.0,B03,F10,,-23.695646812556973,-310.52227471327177,3149.4057007509837,1085.3094050835202,True,3151.703,1085.688,2.3282864837290274,True,3162.5959999999995,1088.501,11.250351905606776,True,3160.5170000000003,1078.268,10.44205583206659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07843,POS,4.0,14.0,7843.0,0.0,472.0,4472.0,9.0,B07,F09,,20.718110866152756,-380.9307084314273,2870.043164951899,642.440356996322,True,2877.827,642.117,7.790548620162585,True,2874.755,632.444,10.149094196035463,True,2867.6009999999997,638.239,9.206613981264084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07844,POS,4.0,14.0,7844.0,0.0,364.0,4364.0,9.0,B07,F13,,14.77826313124477,-338.76816218818345,2907.4048072044707,907.6427728663257,True,2903.578,912.247,5.986932509946243,True,2914.3779999999997,913.416,9.052931530759079,True,2911.836,905.3919999999999,8.417026790975624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07845,POS,4.0,14.0,7845.0,0.0,385.0,4385.0,9.0,B06,F00,,11.690559834993536,-348.78449649122024,2926.8264609378907,844.6400301002245,True,2927.7740000000003,854.43,9.835717610460993,True,2922.7140000000004,845.317,4.167807962331728,True,2916.866,851.8989999999999,8.804648090639581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07846,POS,9.0,12.0,7846.0,9.0,219.0,9219.0,8.0,B18,F05,,-119.39212752514,-233.99132093278394,3751.3365644331307,1566.6891043627888,True,3742.7929999999997,1554.77,14.664840334422784,True,3742.7870000000003,1554.776,0.008485281373877142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3742.1609999999996,1554.9089999999999,14.931906826147127,True,3752.414,1548.745,11.96323137785157,True,3742.538,1543.286,11.284327937453883
M07847,POS,4.0,13.0,7847.0,0.0,206.0,4206.0,9.0,B05,F15,,62.82971207022774,-244.43663180596587,2605.161193378268,1500.9880989704743,True,2593.7270000000003,1493.2089999999998,13.829503208866697,True,2584.262,1498.9979999999998,11.094987426761808,True,2589.844,1504.3670000000002,7.744990961905806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07848,POS,9.0,10.0,7848.0,9.0,20.0,9020.0,8.0,B14,F21,,-35.49439811607094,-79.39086149772376,3223.6198464500862,2539.1259942093175,True,3216.7490000000003,2528.14,12.957646379949525,True,3216.7790000000005,2528.124,0.0340000000002125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3216.235,2527.987,13.364623043189653,True,3214.656,2516.051,12.039989078068306,True,3205.114,2522.263,11.385899525289966
M07849,POS,9.0,13.0,7849.0,9.0,74.0,9074.0,8.0,B06,F01,,-114.78949197010644,-128.3531068343111,3722.3859867919696,2231.153471042183,True,3717.285,2230.966,5.1044305895473485,True,3717.308,2230.953,0.02641968962732678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3716.663,2230.923,5.727625574559061,True,3704.802,2230.038,11.893970993742867,True,3709.053,2239.946,10.781440766428016
M07860,POS,9.0,11.0,7860.0,9.0,46.0,9046.0,8.0,B02,F05,,-117.76213509271324,-96.50501706676272,3741.0839120331666,2431.477955680062,True,3742.5690000000004,2432.324,1.7091744382987044,True,3742.5820000000003,2432.292,0.03453983207845252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3742.0809999999997,2432.2,1.2310696217344759,True,3732.562,2439.817,12.19139245533498,True,3742.696,2444.373,11.111034695292814
M07861,POS,9.0,13.0,7861.0,9.0,119.0,9119.0,8.0,B06,F12,,-109.32547562961092,-169.75760575210415,3688.017324010253,1970.7191728492646,True,3681.882,1963.59,9.40570604609141,True,3681.8909999999996,1963.57,0.02193171219926408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3681.324,1963.579,9.78686132647266,True,3670.23,1959.236,11.913793896152468,True,3671.2990000000004,1969.954,10.771178440634879
M07862,POS,9.0,13.0,7862.0,9.0,131.0,9131.0,8.0,B06,F20,,-117.63200725527399,-176.03937818473918,3740.2654079356735,1931.2068242479904,True,3735.949,1923.009,9.264755791065614,True,3735.953,1922.997,0.01264911064059011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3735.313,1922.991,9.593024154831895,True,3723.8909999999996,1925.5629999999999,11.708000170823812,True,3728.9829999999997,1933.4289999999999,9.37029455246743
M07863,POS,9.0,13.0,7863.0,9.0,143.0,9143.0,8.0,B07,F19,,-125.93534941084418,-182.32633351391252,3792.49343009421,1891.66187522749,True,3787.51,1882.859,10.115591321056616,True,3787.4970000000003,1882.848,0.017029386365844154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3786.8320000000003,1882.8220000000001,10.497389425434017,True,3792.366,1893.433,1.7757030688458564,True,3799.137,1884.5620000000001,9.723438143940992
M07864,POS,9.0,13.0,7864.0,9.0,129.0,9129.0,8.0,B07,F03,,-136.94124744782584,-167.92388098754728,3861.7205287468246,1982.2533016183274,True,3860.345,1978.246,4.236808420685355,True,3860.342,1978.244,0.003605551275315667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3859.6259999999997,1978.1779999999999,4.582044734790225,True,3847.88,1976.1979999999999,11.91171339480562,True,3851.3309999999997,1987.079,11.415146166387835
M07865,POS,9.0,13.0,7865.0,9.0,84.0,9084.0,8.0,B07,F02,,-113.43843702569295,-138.68673503800002,3713.8878511916087,2166.15494964098,True,3704.592,2163.382,9.700623644278751,True,3704.618,2163.382,0.02599999999983993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3703.928,2163.301,10.360678757313146,True,3715.759,2160.435,6.018224136611221,True,3708.847,2152.3360000000002,10.647513559512031
M07866,POS,9.0,13.0,7866.0,9.0,96.0,9096.0,8.0,B07,F21,,-102.3868928339265,-153.1052697072064,3644.373638225398,2075.4623665716717,True,3635.3520000000003,2070.353,10.368007669444957,True,3635.369,2070.347,0.01802775637710806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3634.784,2070.335,10.874329830123122,True,3628.467,2059.981,12.128883089551001,True,3622.46,2069.683,11.411084654843128
M07867,POS,9.0,11.0,7867.0,9.0,59.0,9059.0,8.0,B14,F16,,-77.38160586595627,-122.64329471442647,3487.0903831968653,2267.0681892762573,True,3479.14,2255.724,13.852769517773242,True,3479.158,2255.7,0.030000000000291037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3478.5879999999997,2255.634,14.248901867569263,True,3490.88,2255.655,12.292017938483864,True,3485.913,2245.8779999999997,10.966349346980094
M07868,POS,9.0,11.0,7868.0,9.0,51.0,9051.0,8.0,B14,F23,,-68.76758850855605,-116.07689135727708,3432.9082140188175,2308.370866392727,True,3424.763,2297.757,13.379038501140402,True,3424.795,2297.7270000000003,0.043863424398859915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3424.2709999999997,2297.633,13.78053847550663,True,3435.1420000000003,2291.959,12.262663536116927,True,3426.3709999999996,2285.799,10.718024118278958
M07869,POS,9.0,11.0,7869.0,9.0,76.0,9076.0,8.0,B14,F06,,-95.46537149048629,-136.44377587342058,3600.837268975159,2180.2631627861842,True,3590.56,2174.709,11.68207951707247,True,3590.571,2174.701,0.013601470508597696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3590.042,2174.617,12.182651043763979,True,3586.6240000000003,2186.117,11.997196505850761,True,3597.636,2184.387,5.220551351856373
M07870,POS,11.0,13.0,7870.0,6.0,95.0,11095.0,4.0,B08,F18,,-107.89536145858582,146.03660211684038,3679.021905874505,3957.0647403449257,True,3677.665,3954.711,2.7168524368464433,True,3677.64,3954.71,0.02501999200647445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3673.761,3954.185,5.99750240305045,True,3672.9790000000003,3966.3990000000003,12.23900812974684,True,3682.7670000000003,3962.302,6.438526128198049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07872,POS,11.0,13.0,7872.0,6.0,85.0,11085.0,4.0,B09,F02,,-104.53272625553113,136.18034817794629,3657.870930447291,3895.068903069282,True,3659.2990000000004,3893.502,2.120039593003267,True,3659.2709999999997,3893.489,0.0308706980814694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3655.401,3892.9840000000004,3.2322402792421387,True,3643.328,3891.6040000000003,12.151614254904452,True,3645.913,3901.29,10.025009775556045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07873,POS,11.0,13.0,7873.0,6.0,142.0,11142.0,4.0,B08,F06,,-128.18707718350686,177.60718234865064,3806.6567977842583,4155.643690003012,True,3808.526,4158.831,3.694977935012983,True,3808.5159999999996,4158.835999999999,0.011180339887336252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3804.6,4158.302,3.3611053487527207,True,3792.6809999999996,4157.04,11.985624931558931,True,3795.375,4166.983,10.301499162743568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07874,POS,11.0,22.0,7874.0,6.0,393.0,11393.0,4.0,B14,F10,,-271.28275749884506,206.24814691620827,4706.728626967735,4335.79535713295,True,4709.112,4319.929,16.044368347842028,True,4709.13,4319.903,0.03162277660156875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4705.026,4319.388,16.49546321506081,True,4700.3240000000005,4330.398,8.375602104710904,True,4708.679,4329.865,8.371983874804888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07880,POS,11.0,13.0,7880.0,6.0,130.0,11130.0,4.0,B08,F19,,-124.85870482944449,167.73943133621896,3785.721335677206,4093.575536134817,True,3787.203,4096.612,3.378674587764235,True,3787.187,4096.6179999999995,0.017088007490497107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3783.28,4096.102,3.513280454343501,True,3773.1820000000002,4103.329000000001,12.417694351207485,True,3784.2659999999996,4107.661,11.900473940141259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M07881,POS,11.0,13.0,7881.0,6.0,117.0,11117.0,4.0,B08,F13,,-114.6117125421938,165.75166865035285,3721.267754190399,4081.072508840719,True,3721.442,4082.397,1.3359036017531676,True,3721.421,4082.389,0.02247220505435027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,3717.5409999999997,4081.86,3.8090470096344395,True,3709.3179999999998,4091.046,12.328841186421117,True,3719.633,4093.716,10.654957766223268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
